,v_5057,v_5060,v_5072,v_5069,v_5041,v_5070,v_5058,v_5043,v_5078,v_5076,v_5055,v_5053,v_958,v_5042,v_5044,v_959,v_5056,v_4395,v_4385,v_4386,v_4396,v_5054,['AGBin: Gecombineerde Verpleeginrichtingen'],v_993,v_4397,v_4398,['AGBin: Koepels en Beheerstichtingen WLZ'],v_5135,v_5085,['SBI: 87'],v_5081,['AGBin: Ziekenhuizen'],v_994,v_5076 NULL,v_5078 NULL,v_958 NULL,v_5077 NULL,v_5196 NULL,v_5194 NULL,['AGBP: Fysiotherapeuten'],v_959 NULL,['BIGP: Fysiotherapeuten'],['KWAL_P: Fysiotherapie'],v_5192 NULL,v_993 NULL,v_5193 NULL,v_994 NULL,v_5195 NULL,['AGBP: Verpleegkundigen']
704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
705,44.0,44.0,44.0,44.0,0.0,26.6,26.6,0.0,100.0,83.0,0.0,0.0,3422785.0,0.0,0.0,2917245.0,0.0,3157168.0,1947612.0,1933352.0,2641475.0,0.0,0.0,-1072875.0,265617.0,275770.0,0.0,0.0,0.0,0.0,0.0,0.0,-130388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,23.0,23.0,23.0,23.0,0.0,16.47,16.47,0.0,100.0,42.0,0.0,0.0,1377723.0,0.0,0.0,1211967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878339.0,0.0,0.0,0.0,1.0,21.0,0.0,21.0,0.0,936473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,192.0,176.5,176.5,192.0,81.0,134.0,134.0,50.0,100.0,83.0,50.0,81.0,6911466.0,45.0,25.0,5881015.0,25.0,6690665.0,5091231.0,4356740.0,5725935.0,45.0,0.0,863492.0,220801.0,155080.0,0.0,2.0,6.3,1.0,85.4,0.0,1445253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,5.0,4.5,4.5,5.0,1.0,2.5,2.5,0.0,100.0,0.0,0.0,1.0,153126.0,0.3,0.0,133520.0,0.0,143814.0,108151.0,85789.0,121505.0,0.3,0.0,301266.0,9312.0,12015.0,0.0,0.0,100.0,3.0,0.0,0.0,75792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
709,5.0,5.0,5.0,5.0,1.0,3.63,3.63,1.0,0.0,0.0,1.0,1.0,0.0,0.9,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
710,7.0,7.0,7.0,7.0,1.0,3.5,3.5,1.0,0.0,0.0,1.0,1.0,0.0,0.1,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
712,442.0,403.0,417.0,456.0,192.0,239.3,238.3,114.0,100.0,90.8,114.0,192.0,13995455.0,46.7,63.9,13281246.0,63.9,12805464.0,9994087.0,9697278.0,12267886.0,46.7,1.0,-531235.0,1189991.0,1013360.0,0.0,10.0,0.0,3.0,65.0,0.0,-641418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,1651.0,1579.5,1591.5,1675.0,490.0,995.62,980.52,347.0,100.0,73.22,408.0,575.0,56331455.0,226.57,152.77,51208750.0,185.27,49500431.0,37698364.0,34828704.0,45553848.0,273.76,2.0,7367889.0,6831024.0,5654902.0,0.0,50.0,1.52,3.0,79.38,0.0,6697510.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,22.0
714,139.0,131.0,131.0,139.0,42.0,78.3,78.3,26.0,100.0,94.1,26.0,42.0,4038267.0,13.1,4.3,3610690.0,4.3,3821968.0,2921558.0,2655902.0,3427370.0,13.1,1.0,276290.0,216299.0,183320.0,0.0,0.0,3.4,1.0,94.2,0.0,359504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
717,372.0,355.5,356.5,373.0,74.0,244.09,243.9,41.0,100.0,87.31,59.0,92.0,13813384.0,40.08,22.46,13257107.0,26.28,0.0,0.0,0.0,0.0,43.9,0.0,1805748.0,0.0,0.0,1.0,3.0,7.99,2.0,77.27,0.0,334706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,1873.0,1834.0,1834.0,1873.0,358.0,1329.0,1329.0,280.0,100.0,89.0,280.0,358.0,97042015.0,210.0,230.0,86145223.0,230.0,78460400.0,59070148.0,58011253.0,75659108.0,210.0,0.0,7571195.0,18581615.0,10486115.0,1.0,48.0,12.0,3.0,44.0,0.0,4628499.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
719,2407.0,2364.5,2364.5,2407.0,561.0,1563.0,1563.0,476.0,100.0,85.0,476.0,561.0,107812654.0,294.0,272.0,99576085.0,272.0,97080594.0,73587759.0,71184586.0,92468784.0,294.0,0.0,4349775.0,10732060.0,7107301.0,0.0,55.0,12.0,2.0,39.0,0.0,10030797.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,6.0
720,32.0,30.5,30.5,32.0,8.0,11.0,11.0,5.0,100.0,100.0,5.0,8.0,4941878.0,3.0,2.0,5740284.0,2.0,423562.0,321538.0,251842.0,340652.0,3.0,0.0,301408.0,4518316.0,5399632.0,0.0,5.0,6.0,0.0,6.3,0.0,386295.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
722,166.0,157.0,158.0,166.0,39.0,130.85,130.85,21.0,100.0,80.0,24.0,40.0,10975824.0,32.5,17.4,10632102.0,19.8,10423026.0,8240052.0,7561938.0,9769168.0,32.7,0.0,948086.0,552798.0,862934.0,0.0,4.0,20.0,0.0,0.0,0.0,397452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
723,1562.0,1480.5,1513.5,1595.0,411.0,844.81,826.74,248.0,100.0,87.83,284.0,447.0,55061999.0,131.18,25.95,51869697.0,38.59,51597709.0,39182260.0,37051801.0,48438976.0,152.09,1.0,2387554.0,3464290.0,3430721.0,1.0,20.0,12.56,2.0,41.32,0.0,1199176.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0
724,8.0,9.0,10.0,10.0,1.0,6.5,6.0,3.0,0.0,0.0,3.0,3.0,0.0,0.67,1.67,0.0,1.67,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,25.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
727,3160.0,3127.5,3144.0,3178.0,609.0,2584.0,2571.0,544.0,100.0,52.0,559.0,627.0,210853000.0,445.0,392.0,199179000.0,402.0,198079000.0,155645000.0,147999000.0,187825000.0,458.0,0.0,27172000.0,12774000.0,11354000.0,0.0,50.0,40.0,0.0,0.0,1.0,26953000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
728,233.0,236.0,236.0,233.0,67.0,125.0,125.0,73.0,100.0,75.0,73.0,67.0,7475548.0,26.0,22.0,7229071.0,22.0,6928694.0,5393824.0,5169642.0,6779514.0,26.0,0.0,-283785.0,546854.0,449557.0,0.0,0.0,14.0,2.0,74.0,0.0,252710.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
729,39.0,47.0,47.0,39.0,5.0,25.7,25.7,21.0,100.0,90.0,21.0,5.0,2815750.0,3.66,17.3,3638906.0,17.3,2759992.0,2071865.0,2624547.0,3444541.0,3.66,0.0,-434615.0,55758.0,194365.0,0.0,0.0,75.0,0.0,0.0,0.0,265575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,451.0,442.0,456.0,467.0,179.0,370.94,365.0,161.0,100.0,82.26,169.0,191.0,26053411.0,101.99,100.74,24083264.0,101.52,24544533.0,18906625.0,17995947.0,23296488.0,106.1,0.0,3943320.0,1508878.0,786776.0,0.0,11.0,25.5,2.0,1.0,0.0,654349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
731,242.0,222.0,222.0,242.0,55.0,139.35,139.35,15.0,100.0,86.4,15.0,55.0,6419739.0,27.06,8.47,5239379.0,8.47,6135185.0,4832769.0,4076421.0,5147001.0,27.06,0.0,829623.0,284554.0,92378.0,0.0,0.0,13.6,1.0,67.98,0.0,1492267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
732,302.0,300.5,316.5,320.0,83.0,182.75,175.55,80.0,100.0,89.4,84.0,91.0,11010381.0,42.5,38.3,10751072.0,40.6,10179389.0,7748653.0,7546356.0,9799097.0,47.5,0.0,3279347.0,830992.0,951975.0,0.0,5.0,1.0,1.0,98.0,0.0,1208141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,107.0,106.0,110.0,112.0,7.0,85.07,82.1,5.0,100.0,75.0,13.0,17.0,7242347.0,6.18,3.83,7058045.0,9.19,6832770.0,5316832.0,5276474.0,6852301.0,12.3,0.0,4158583.0,409577.0,205744.0,0.0,0.0,0.0,0.0,0.0,0.0,1743689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,665.0,654.5,675.0,705.0,130.0,376.67,375.0,109.0,0.0,0.0,110.0,170.0,0.0,52.82,38.3,0.0,38.3,0.0,0.0,0.0,0.0,54.49,2.0,0.0,0.0,0.0,0.0,14.0,9.0,2.0,73.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0
735,250.0,241.0,241.0,250.0,69.0,129.0,129.0,51.0,100.0,61.4,51.0,69.0,6573876.0,19.17,8.43,5455660.0,8.43,6456856.0,3891871.0,3382840.0,5382162.0,19.17,0.0,846415.0,117020.0,73498.0,1.0,1.0,12.23,1.0,73.2,0.0,1183773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
736,6.0,6.0,6.0,6.0,0.0,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
737,272.0,262.5,262.5,272.0,51.0,199.5,199.5,32.0,100.0,77.0,32.0,51.0,11197656.0,31.2,19.8,10200836.0,19.8,10988078.0,8267126.0,7578732.0,10044574.0,31.2,0.0,2222968.0,209578.0,156262.0,0.0,0.0,0.7,1.0,98.2,0.0,1482578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,1796.0,1774.5,1783.5,1806.0,294.0,1423.55,1416.42,251.0,100.0,80.18,252.0,297.0,107684074.0,174.24,124.74,101352946.0,125.4,99431644.0,75254096.0,72203383.0,93955893.0,176.23,0.0,16478699.0,8252430.0,7397053.0,0.0,99.0,1.0,0.0,9.97,1.0,5630030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
739,2252.0,2233.0,2233.0,2252.0,225.0,1055.0,1055.0,187.0,100.0,90.0,187.0,225.0,55266744.0,103.0,73.0,52510656.0,73.0,51520212.0,38416918.0,36866628.0,52510656.0,103.0,0.0,1604505.0,3746532.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,-3422261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,1044.0,1043.0,1097.0,1113.0,121.0,856.4,809.07,119.0,100.0,74.26,169.0,201.0,66621702.0,89.44,80.6,61942148.0,118.06,61701711.0,47092084.0,45229288.0,57772811.0,147.16,0.0,6458823.0,4919991.0,4169337.0,0.0,116.0,93.67,0.0,0.0,0.0,4485574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
741,100.0,98.5,98.5,100.0,16.0,54.17,54.17,13.0,100.0,70.0,13.0,16.0,3609497.0,6.77,5.71,3175145.0,5.71,3473127.0,2691940.0,2340287.0,2897688.0,6.77,0.0,737785.0,136370.0,277457.0,0.0,0.0,25.37,1.0,66.6,0.0,5026482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
742,70.0,72.5,72.5,70.0,8.0,53.53,53.53,13.0,100.0,87.0,13.0,8.0,4246567.0,5.56,9.56,4541930.0,9.56,4158986.0,3073423.0,3446501.0,4444902.0,5.56,0.0,-1552183.0,87581.0,97028.0,0.0,0.0,75.0,0.0,0.0,0.0,-255970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,11.0,11.0,11.0,11.0,0.0,8.76,8.76,0.0,100.0,100.0,0.0,0.0,487874.0,0.0,0.0,460106.0,0.0,487874.0,379191.0,339717.0,450352.0,0.0,0.0,0.0,0.0,9754.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
744,3435.0,3377.5,3377.5,3435.0,546.0,2498.0,2498.0,431.0,100.0,79.5,431.0,546.0,187030000.0,330.0,284.0,172212000.0,284.0,177908000.0,136094000.0,126883000.0,165409000.0,330.0,0.0,36120000.0,9122000.0,6803000.0,0.0,32.0,8.71,0.0,0.0,1.0,19766000.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,46.0,0.0,0.0,0.0,0.0,0.0,43.0
745,55.0,56.0,56.0,55.0,14.0,40.14,40.14,16.0,100.0,76.18,16.0,14.0,2697945.0,7.22,9.73,3382422.0,9.73,2654140.0,2007953.0,2491703.0,3294421.0,7.22,0.0,-683257.0,43805.0,88001.0,0.0,3.0,75.34,0.0,0.0,0.0,-3308713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,441.0,451.0,470.0,459.0,59.0,296.88,280.91,79.0,100.0,85.0,83.0,61.0,26442211.0,37.36,55.1,24744518.0,59.1,16488338.0,12566820.0,12635388.0,16206662.0,39.36,0.0,-5323352.0,9953873.0,8537856.0,0.0,1.0,11.2,0.0,25.8,0.0,2541013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,2413.0,2296.0,2296.0,2413.0,846.0,1063.0,1063.0,612.0,100.0,79.0,612.0,846.0,62854873.0,173.0,117.0,56789868.0,117.0,61614272.0,48004341.0,43539495.0,55683376.0,173.0,1.0,7724969.0,1240601.0,1106492.0,0.0,11.0,1.0,2.0,77.0,0.0,7780934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,38.0,38.5,38.5,38.0,5.0,20.89,20.89,6.0,100.0,82.0,6.0,5.0,1430551.0,2.0,3.15,1239930.0,3.15,1430551.0,1056004.0,926214.0,1239930.0,2.0,0.0,17106.0,0.0,0.0,0.0,2.0,1.0,1.0,17.0,0.0,79974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,1490.0,1465.0,1465.0,1490.0,275.0,1031.7,1031.7,225.0,100.0,70.0,225.0,275.0,72429315.0,187.4,134.8,67103185.0,134.8,69853122.0,54096054.0,49566844.0,63797749.0,187.4,0.0,4681799.0,2576193.0,3305436.0,0.0,13.0,5.0,0.0,0.0,1.0,12105865.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,1.0,17.0
750,317.0,304.5,304.5,317.0,156.0,146.96,146.96,131.0,100.0,77.27,143.0,168.0,8742983.0,40.36,23.97,7112287.0,25.97,8169092.0,6100813.0,5264404.0,6907813.0,42.36,1.0,-84904.0,573891.0,204474.0,0.0,3.0,0.42,2.0,89.61,0.0,1076339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,897.0,879.5,983.0,1000.0,147.0,778.0,696.0,112.0,100.0,75.0,186.0,220.0,53397610.0,113.0,75.0,48610718.0,130.0,51166620.0,38693205.0,35852876.0,46304811.0,171.0,0.0,1237013.0,2230990.0,2305907.0,0.0,23.0,8.15,0.0,0.0,1.0,23028876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
752,1757.0,1660.5,1714.5,1803.0,372.0,1036.78,1016.72,179.0,100.0,82.54,243.0,420.0,57126375.0,177.17,96.07,51515662.0,116.63,54873354.0,42178074.0,38648396.0,49916420.0,196.37,2.0,5200340.0,2253021.0,1599242.0,0.0,86.0,0.63,2.0,81.27,0.0,8817518.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0
753,391.0,388.5,388.5,391.0,79.0,199.24,199.24,74.0,100.0,79.0,101.0,106.0,12340047.0,36.45,25.62,11061879.0,35.17,10981817.0,8514471.0,7594599.0,10129682.0,46.0,0.0,339605.0,1358230.0,932197.0,0.0,6.0,1.4,1.0,77.2,0.0,266823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,473.0,464.0,464.0,473.0,32.0,296.0,296.0,14.0,100.0,63.0,14.0,32.0,21650432.0,24.2,10.5,19791923.0,10.5,20962892.0,16387526.0,15033430.0,19092606.0,24.2,0.0,4383634.0,687540.0,699317.0,0.0,4.0,0.0,0.0,0.0,1.0,601749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,307.0,294.0,294.0,307.0,86.0,156.0,156.0,60.0,100.0,77.6,60.0,86.0,8365053.0,45.0,38.0,7776536.0,38.0,7901666.0,5996092.0,5600633.0,7169744.0,45.0,1.0,425773.0,463387.0,606792.0,0.0,1.0,1.0,1.0,62.0,0.0,426695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,1799.0,1760.0,2237.0,2259.0,371.0,1757.0,1399.0,293.0,100.0,77.25,337.0,381.0,112132000.0,286.1,224.16,102798000.0,233.16,104344000.0,78413000.0,72736000.0,96695000.0,288.1,0.0,12814000.0,7788000.0,6103000.0,0.0,23.0,8.99,0.0,0.0,1.0,2216000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,34.0
757,4209.0,4058.5,4077.5,4247.0,874.0,2285.7,2278.9,573.0,100.0,87.0,573.0,912.0,133103421.0,328.03,113.78,121114931.0,113.78,130961931.0,101412554.0,94329599.0,118929667.0,334.83,0.0,13075840.0,2141490.0,2185264.0,0.0,337.0,15.0,3.0,51.0,0.0,4872308.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,6.0
758,113.0,110.5,110.5,113.0,29.0,91.23,91.23,24.0,100.0,0.0,24.0,29.0,7082379.0,20.66,16.7,7228016.0,16.7,6988316.0,6194190.0,6171245.0,7082483.0,20.66,0.0,2263348.0,94063.0,145533.0,0.0,2.0,100.0,0.0,0.0,0.0,722809.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,102.0,99.5,99.5,102.0,15.0,68.7,68.7,10.0,100.0,92.6,18.0,23.0,3883998.0,12.1,5.3,3015552.0,7.5,3619276.0,2828926.0,2363147.0,2994337.0,14.3,1.0,455548.0,264722.0,21215.0,0.0,0.0,0.9,2.0,85.3,0.0,1328681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,815.0,774.0,848.0,868.0,278.0,458.81,448.28,196.0,100.0,79.94,238.0,278.0,25464152.0,127.73,75.17,22000858.0,76.46,23925505.0,18091841.0,15350657.0,20714171.0,127.73,0.0,1007015.0,1538647.0,1286687.0,0.0,9.0,4.84,1.0,67.2,0.0,2087136.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
761,41.0,42.0,42.0,41.0,2.0,32.2,32.2,4.0,100.0,68.0,4.0,2.0,1603640.0,1.8,2.6,1467191.0,2.6,1596334.0,1088950.0,1018517.0,1458829.0,1.8,0.0,77388.0,7306.0,8362.0,0.0,0.0,12.0,0.0,33.0,0.0,-36157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,115.0,117.0,118.5,117.0,14.0,98.81,97.51,18.0,100.0,80.0,19.0,16.0,9483165.0,8.65,13.25,9130161.0,14.25,9311944.0,7481590.0,7314345.0,9083789.0,9.95,0.0,1292760.0,171221.0,46372.0,0.0,0.0,90.0,0.0,0.0,0.0,332307.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
763,52.0,48.5,48.5,52.0,12.0,24.42,24.42,5.0,100.0,82.0,5.0,12.0,1630888.0,2.64,0.67,1440770.0,0.67,1624587.0,1187161.0,1025581.0,1424361.0,2.64,1.0,402602.0,6301.0,16409.0,0.0,0.0,3.5,1.0,92.6,0.0,236101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,358.0,345.0,352.5,373.0,99.0,168.36,160.0,73.0,100.0,81.0,73.0,114.0,10594117.0,99.0,20.0,9120460.0,20.0,9868904.0,7319122.0,6390662.0,8472255.0,107.36,0.0,322024.0,725213.0,648205.0,0.0,18.0,16.0,2.0,57.0,0.0,863686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
765,49.0,48.0,48.0,49.0,8.0,30.8,30.8,6.0,100.0,78.0,7.0,9.0,1796664.0,5.4,2.97,1650329.0,3.41,1796664.0,1405339.0,1263276.0,1650329.0,5.84,0.0,567239.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,112451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,7363.0,7244.5,7372.5,7491.0,1470.0,4516.0,4446.0,1233.0,100.0,88.6,1233.0,1470.0,270937486.0,685.0,567.0,247037995.0,567.0,248912875.0,189735636.0,174408110.0,228660893.0,685.0,0.0,16610981.0,22024611.0,18377102.0,25.0,756.0,2.0,3.0,90.0,0.0,29441046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
